Year_Month,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-11,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,1,1
2021-11,Bobier Villa,M603,Dutton,SOUTH WEST,0.98,0.98
2021-11,Caressant Care Courtland,2826,Courtland,SOUTH WEST,1,1
2021-11,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,0.99,0.96
2021-11,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,0.99,0.99
2021-11,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,1,1
2021-11,Elgin Manor,M518,St. Thomas,SOUTH WEST,0.99,0.99
2021-11,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
2021-11,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,1
2021-11,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,1,1
2021-11,Secord Trails Care Community,2628,Ingersoll,SOUTH WEST,1,1
2021-11,Terrace Lodge,M583,Aylmer,SOUTH WEST,1,1
2021-11,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,0.99,0.97
2021-11,Valleyview Home,M628,St. Thomas,SOUTH WEST,1,1
2021-11,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,1,1
2021-11,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,1
2021-11,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,1,1
2021-11,Elizabeth Centre,2868,Val Caron,SUDBURY,1,1
2021-11,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,1,1
2021-11,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,1,1
2021-11,Extendicare Falconbridge,2590,Sudbury,SUDBURY,0.96,0.96
2021-11,Extendicare York,2604,Sudbury,SUDBURY,1,1
2021-11,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,0.99,0.99
2021-11,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.97,0.97
2021-11,Manitoulin Lodge,2667,Gore Bay,SUDBURY,1,1
2021-11,Pioneer Manor,M566,Sudbury,SUDBURY,1,0.98
2021-11,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,1,0.97
2021-11,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,1,0.98
2021-11,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.97
2021-11,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,0.98,0.97
2021-11,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.99,0.98
2021-11,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,1,0.95
2021-11,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.95,0.94
2021-11,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,1,1
2021-11,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,1,0.99
2021-11,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,1
2021-11,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,1,1
2021-11,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.99,0.99
2021-11,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,1,1
2021-11,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,1
2021-11,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,0.98,0.98
2021-11,Northview Nursing Home,2585,Englehart,TIMISKAMING,1,0.96
2021-11,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.99,0.98
2021-11,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,1,1
2021-11,Altamont Care Community,956,Scarborough,TORONTO,1,0.99
2021-11,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,1,0.99
2021-11,Belmont House,2985,Toronto,TORONTO,1,0.99
2021-11,Bendale Acres,M504,Scarborough,TORONTO,1,1
2021-11,Carefree Lodge,M596,North York,TORONTO,0.97,0.94
2021-11,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.99,0.98
2021-11,Cedarvale Terrace,2591,Toronto,TORONTO,1,1
2021-11,Chartwell Gibson Long Term Care Residence,2556,North York,TORONTO,1,0.99
2021-11,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,TORONTO,1,1
2021-11,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,1
2021-11,Chester Village,2970,Toronto,TORONTO,1,1
2021-11,Copernicus Lodge,2937,Toronto,TORONTO,1,0.95
2021-11,Craiglee Nursing Home,2503,Scarborough,TORONTO,1,1
2021-11,Cummer Lodge,M512,North York,TORONTO,0.97,0.96
2021-11,Deerwood Creek Care Community,2837,Etobicoke,TORONTO,1,0.98
2021-11,Dom Lipa,2794,Etobicoke,TORONTO,1,1
2021-11,Downsview Long Term Care Centre,1041,North York,TORONTO,1,0.98
2021-11,Eatonville Care Centre,2468,Etobicoke,TORONTO,1,1
2021-11,Ehatare Nursing Home,2804,Scarborough,TORONTO,1,0.97
2021-11,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
2021-11,Extendicare Bayview,2460,North York,TORONTO,1,1
2021-11,Extendicare Guildwood,2164,Scarborough,TORONTO,1,1
2021-11,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.99,0.99
2021-11,Extendicare Scarborough,2117,Scarborough,TORONTO,1,1
2021-11,Fairview Nursing Home,2723,Toronto,TORONTO,1,1
2021-11,Fieldstone Commons Care Community,2906,Scarborough,TORONTO,1,1
2021-11,Fosterbrooke,2625,Newcastle,TORONTO,0.99,0.98
2021-11,Fountain View Care Community,2836,Toronto,TORONTO,1,1
2021-11,Fudger House,M524,Toronto,TORONTO,1,0.99
2021-11,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
2021-11,Harmony Hills Care Community,2832,Toronto,TORONTO,1,1
2021-11,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
2021-11,Hawthorne Place Care Centre,2586,North York,TORONTO,1,0.99
2021-11,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
2021-11,Hellenic Home - Scarborough,2941,Scarborough,TORONTO,1,1
2021-11,Humber Valley Terrace,2716,Etobicoke,TORONTO,1,1
2021-11,Ina Grafton Gage Home,3034,Scarborough,TORONTO,1,0.97
2021-11,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,1
2021-11,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,1,1
2021-11,Kennedy Lodge,2654,Scarborough,TORONTO,1,1
2021-11,Kipling Acres,M545,Etobicoke,TORONTO,1,0.98
2021-11,Labdara Lithuanian Nursing Home,2860,Etobicoke,TORONTO,1,0.93
2021-11,Lakeshore Lodge,M595,Toronto,TORONTO,0.98,0.95
2021-11,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,1
2021-11,Main Street Terrace,2589,Toronto,TORONTO,1,1
2021-11,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
2021-11,McCall Centre Long Term Care Interim Unit,7086,Etobicoke,TORONTO,0.98,0.98
2021-11,Midland Gardens Care Community,2789,Scarborough,TORONTO,0.99,0.98
2021-11,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
2021-11,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,TORONTO,1,1
2021-11,Nisbet Lodge,3003,Toronto,TORONTO,1,1
2021-11,Norfinch Care Community,2918,North York,TORONTO,1,1
2021-11,North Park Nursing Home,909,North York,TORONTO,1,1
2021-11,Norwood Nursing Home,2201,Toronto,TORONTO,1,1
2021-11,Providence Healthcare,3006,Toronto,TORONTO,1,1
2021-11,Rockcliffe Care Community,2131,Scarborough,TORONTO,1,1
2021-11,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
2021-11,Seniors' Health Centre,2744,North York,TORONTO,1,1
2021-11,Seven Oaks,M571,Scarborough,TORONTO,1,0.99
2021-11,Shepherd Lodge,2782,Toronto,TORONTO,1,1
2021-11,Sherbourne Place,2754,Toronto,TORONTO,1,0.99
2021-11,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,1,0.98
2021-11,St. George Care Community,2594,Toronto,TORONTO,1,1
2021-11,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,1
2021-11,Tendercare Living Centre,2649,Scarborough,TORONTO,1,1
2021-11,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
2021-11,The Kensington Gardens,2852,Toronto,TORONTO,1,1
2021-11,The O'Neill Centre,2631,Toronto,TORONTO,1,1
2021-11,The Village of Humber Heights,2957,Etobicoke,TORONTO,0.99,0.99
2021-11,The Wexford,3021,Scarborough,TORONTO,1,1
2021-11,Thompson House,3017,North York,TORONTO,0.99,0.99
2021-11,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
2021-11,True Davidson Acres,M586,Toronto,TORONTO,0.99,0.98
2021-11,Ukrainian Canadian Care Centre,2809,Etobicoke,TORONTO,0.99,0.96
2021-11,Valleyview Residence,2954,North York,TORONTO,1,0.98
2021-11,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,1,1
2021-11,Wellesley Central Place,2959,Toronto,TORONTO,1,1
2021-11,Wesburn Manor,M612,Etobicoke,TORONTO,1,1
2021-11,West Park Long Term Care Centre,2848,Toronto,TORONTO,1,1
2021-11,Weston Terrace Care Community,2874,Toronto,TORONTO,0.99,0.99
2021-11,Westside,2663,Etobicoke,TORONTO,1,1
2021-11,Yee Hong Centre - Scarborough Finch,2934,Scarborough,TORONTO,1,1
2021-11,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,TORONTO,1,1
2021-11,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,1
2021-11,Chartwell Elmira Long Term Care Residence,2471,Elmira,WATERLOO,1,1
2021-11,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,1
2021-11,Columbia Forest,2856,Waterloo,WATERLOO,1,1
2021-11,Derbecker's Heritage House,2134,St. Jacobs,WATERLOO,1,1
2021-11,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,1
2021-11,Forest Heights,2707,Kitchener,WATERLOO,1,0.98
2021-11,Golden Years Nursing Home,1033,Cambridge,WATERLOO,1,1
2021-11,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,1,1
2021-11,Nithview Home,3004,New Hamburg,WATERLOO,0.99,0.98
2021-11,Parkwood Mennonite Home,2952,Waterloo,WATERLOO,1,1
2021-11,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,1,1
2021-11,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,1,1
2021-11,Pinehaven Nursing Home,2805,Waterloo,WATERLOO,1,1
2021-11,Riverbend Place,2753,Cambridge,WATERLOO,1,0.99
2021-11,Saint Luke's Place,3014,Cambridge,WATERLOO,1,0.99
2021-11,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,1,1
2021-11,Stirling Heights,2863,Cambridge,WATERLOO,1,1
2021-11,Sunnyside Home,M578,Kitchener,WATERLOO,1,0.96
2021-11,The Village at University Gates,3048,Waterloo,WATERLOO,1,0.99
2021-11,The Village of Winston Park,2783,Kitchener,WATERLOO,1,1
2021-11,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,1
2021-11,Twin Oaks of Maryhill,2752,Maryhill,WATERLOO,1,1
2021-11,Avalon Retirement Centre,2715,Orangeville,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Caressant Care Arthur Nursing Home,2748,Arthur,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Caressant Care Harriston,2595,Harriston,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Dufferin Oaks,M516,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,LaPointe-Fisher Nursing Home,2358,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Shelburne Long Term Care Home,2762,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,"St. Joseph's Health Centre, Guelph",3011,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.99,0.98
2021-11,Strathcona Long Term Care,3051,Mount Forest,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,The Elliott Long Term Care Residence,M633,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,The Village of Riverside Glen,2915,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Wellington Terrace Long-Term Care Home,M629,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-11,Banwell Gardens Care Centre,2263,Tecumseh,WINDSOR-ESSEX,1,1
2021-11,Berkshire Care Centre,2541,Windsor,WINDSOR-ESSEX,1,1
2021-11,Brouillette Manor,2301,Tecumseh,WINDSOR-ESSEX,1,1
2021-11,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,1,1
2021-11,Chateau Park Long Term Care Home,2712,Windsor,WINDSOR-ESSEX,1,1
2021-11,Country Village Homes - Woodslee,2576,Woodslee,WINDSOR-ESSEX,0.98,0.98
2021-11,Extendicare Southwood Lakes,2842,Windsor,WINDSOR-ESSEX,1,1
2021-11,Extendicare Tecumseh,2904,Tecumseh,WINDSOR-ESSEX,0.99,0.99
2021-11,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
2021-11,Heron Terrace Long Term Care Community,2898,Windsor,WINDSOR-ESSEX,1,1
2021-11,Huron Lodge Long Term Care Home,M631,Windsor,WINDSOR-ESSEX,0.99,0.99
2021-11,Iler Lodge,2129,Essex,WINDSOR-ESSEX,1,1
2021-11,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,1
2021-11,Regency Park Long Term Care Home,2760,Windsor,WINDSOR-ESSEX,1,1
2021-11,Richmond Terrace,1149,Amherstburg,WINDSOR-ESSEX,1,0.99
2021-11,Riverside Place,2972,Windsor,WINDSOR-ESSEX,1,1
2021-11,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,1,1
2021-11,The Village at St. Clair,3046,Windsor,WINDSOR-ESSEX,1,1
2021-11,The Village of Aspen Lake,3037,Windsor,WINDSOR-ESSEX,1,0.99
2021-11,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.99
2021-11,Bloomington Cove Care Community,2697,Stouffville,YORK REGION,1,1
2021-11,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,1,1
2021-11,Chartwell Aurora Long Term Care Residence,2630,Aurora,YORK REGION,1,1
2021-11,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,YORK REGION,1,0.99
2021-11,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,1
2021-11,Eagle Terrace,2240,Newmarket,YORK REGION,0.99,0.99
2021-11,Elginwood,2869,Richmond Hill,YORK REGION,1,1
2021-11,King City Lodge Nursing Home,2113,King City,YORK REGION,1,1
2021-11,Kristus Darzs Latvian Home,2997,Woodbridge,YORK REGION,1,1
2021-11,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
2021-11,MacKenzie Place,2825,Newmarket,YORK REGION,1,1
2021-11,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
2021-11,Markhaven,2924,Markham,YORK REGION,1,1
2021-11,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,1,1
2021-11,Mon Sheong Stouffville Long-Term Care Centre,3055,Whitchurch-Stouffville,YORK REGION,1,1
2021-11,Parkview Home Long-Term Care,2968,Stouffville,YORK REGION,1,1
2021-11,River Glen Haven Nursing Home,1021,Sutton West,YORK REGION,1,0.98
2021-11,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,0.99,0.99
2021-11,Southlake Residential Care Village,2955,Newmarket,YORK REGION,1,0.99
2021-11,The Willows Estate Nursing Home,2174,Aurora,YORK REGION,1,1
2021-11,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
2021-11,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
2021-11,Villa Leonardo Gambin,2947,Woodbridge,YORK REGION,1,1
2021-11,Woodbridge Vista Care Community,2945,Woodbridge,YORK REGION,1,1
2021-11,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,1
2021-11,York Region Maple Health Centre,M605,Maple,YORK REGION,1,1
2021-11,York Region Newmarket Health Centre,M534,Newmarket,YORK REGION,1,1
